Username,CommentContent,Time,Location
右耳,我想过太多次如果了，可是想完才恍然惊觉我们早就没有如果了,9月22日 11:45  ,北京
小景至上,03:14  我最喜欢你了,9月22日 11:04  ,江西
鲜虾炖萝卜,爱了爱了爱了,9月22日 11:02  ,广西
snow,如果可以，健次我还想再见你一次,9月22日 10:53  ,黑龙江
深红织物ropz,如果可以我想回到那天和你相遇,9月22日 10:48  ,广西
Jay菠萝下雪,好🏻,9月22日 09:38  ,吉林
🥵,如果可以我想和你回到那天相遇,9月22日 09:13  ,广东
到底需要多少u,5:22,9月22日 05:22  ,湖南
Mercury,没了我你要好好吃饭,9月22日 03:12  ,陕西
Lni,初中毕业典礼全班一起唱了这首歌现在想到,9月22日 01:33  ,湖南
咚本酱,🥱,9月22日 01:01  ,陕西
。,对不起 求你原谅我好吗,9月22日 00:51  ,辽宁
bey,错过啦,9月22日 00:33  ,湖南
猴子大王1117,枳我想你了,9月22日 00:27  ,江西
葵.,算了，我做不到忘掉你,9月22日 00:26  ,上海
L…,“你是我赌上世界”。  就像我们,9月22日 00:23  ,重庆
辣条,或许是你身边的人太多所以我给你的爱丝毫不起眼.,9月22日 00:18  ,内蒙古
辣条,好好睡觉,9月22日 00:15  ,内蒙古
「棋」,去年毕业在KTV和同学一起唱了 唱到这,9月22日 00:13  ,新疆
发什么呆,想你了,9月21日 23:55  ,安徽
x,如果可以再来一次  我会选择不认识,9月21日 23:04  ,河南
明恋.qiyu,嘉祺，我们不会再错过了,9月21日 22:36  ,辽宁
梅雨季.,在一起是我提的，分手也是我提的,9月21日 22:34  ,湖北
伴随着,我们就是最好的,9月21日 22:31  ,江苏
戒爱；,这首歌好奇怪 像表白 像分开 像重逢.,9月21日 21:57  ,安徽
戒爱；,这首歌好奇怪 像表白 像分开 像重逢.,9月21日 21:55  ,安徽
